ROUTE,METHOD,PUBLIC_OR_PRIVATE,ROLE,AUTH_SOURCE,MIDDLEWARE,API_GUARD,CSRF,RATE_LIMIT,IDOR_SCOPE,TOKEN_TYPE,COOKIE_POLICY,SESSION_REVOCATION,TESTS
/api/stages/[stageSlug]/reservations,GET,PRIVATE_GUARD_PATTERN_FOUND,ADMIN|ASSISTANTE,requireAnyRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,DYNAMIC_RESOURCE_SCOPE_NOT_PROVEN,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/stages/[stageSlug],GET,PUBLIC_OR_UNGUARDED_REVIEW_REQUIRED,NONE_EXPLICIT,NONE_FOUND,API_EXCLUDED_BY_MATCHER,NONE_FOUND,NONE_FOUND,NONE_FOUND,DYNAMIC_RESOURCE_SCOPE_NOT_PROVEN,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/stages,GET,PUBLIC_OR_UNGUARDED_REVIEW_REQUIRED,NONE_EXPLICIT,NONE_FOUND,API_EXCLUDED_BY_MATCHER,NONE_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/activate,GET,PUBLIC_OR_UNGUARDED_REVIEW_REQUIRED,NONE_EXPLICIT,NONE_FOUND,API_EXCLUDED_BY_MATCHER,NONE_FOUND,NONE_FOUND,CHECK_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,ACTIVATION|TOKEN_OTHER_OR_GENERIC,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/activate,POST,PUBLIC_OR_UNGUARDED_REVIEW_REQUIRED,NONE_EXPLICIT,NONE_FOUND,API_EXCLUDED_BY_MATCHER,NONE_FOUND,NONE_FOUND,CHECK_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,ACTIVATION|TOKEN_OTHER_OR_GENERIC,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/automatismes/attempts/[id],GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/automatismes/attempts,POST,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/automatismes/attempts,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/automatismes/check-answer,POST,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/automatismes/series/[id],GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,DYNAMIC_RESOURCE_SCOPE_NOT_PROVEN,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/automatismes/series,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/bilans/[publicShareId],GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/credits,GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,CHECK_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/dashboard,GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/documents/[id]/download,GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/documents,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/nexus-index,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/resources/official/[slug],GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/resources,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/sessions,GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,CHECK_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/stages,GET,PRIVATE_GUARD_PATTERN_FOUND,ELEVE,requireRole,API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/survival/phrases/[phraseId]/copied,POST,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/survival/progress,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/survival/progress,POST,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/survival/qcm/attempt,POST,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/survival/reflexes/[reflexId]/attempt,POST,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/survival/ritual,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/student/trajectory,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/students/[studentId]/badges,GET,PRIVATE_GUARD_PATTERN_FOUND,AUTHENTICATED_ROLE_CHECK_REVIEW,auth(),API_EXCLUDED_BY_MATCHER,GUARD_PATTERN_FOUND,NONE_FOUND,NONE_FOUND,RESOURCE_SCOPE_PATTERN_FOUND_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/subscriptions/aria-addon,POST,PUBLIC_OR_UNGUARDED_REVIEW_REQUIRED,NONE_EXPLICIT,NONE_FOUND,API_EXCLUDED_BY_MATCHER,NONE_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
/api/subscriptions/change,POST,PUBLIC_OR_UNGUARDED_REVIEW_REQUIRED,NONE_EXPLICIT,NONE_FOUND,API_EXCLUDED_BY_MATCHER,NONE_FOUND,NONE_FOUND,NONE_FOUND,NOT_APPLICABLE_OR_REVIEW_REQUIRED,NONE,NOT_APPLICABLE,NONE_GLOBAL,STATIC_INVENTORY_TEST_MAPPING_REQUIRED
